,Body.I__Ixx,Body.I__Iyy,Body.I__Izz,Body.mass,Body.pos__x,Body.pos__z,Wheel.fl.pos__x,Wheel.fl.pos__y,Wheel.rl.pos__y,Response_Time_YawRate,Response_Time_LatAcc,Peak_RollRate,SteadyState_SideSlip,SteadyState_Roll,SteadyState_SWA,Delay_YawRate_LatAcc,Gain_YawRate_SWA,Gain_LatAcc_SWA,Overshoot_Ratio_YawRate,Overshoot_Ratio_LatAcc,Overshoot_Ratio_Roll
4749,600.828086997052,3446.387718180138,3914.3100826391305,1938.0348887197792,2.0994028647821508,0.7566745525425097,3.6213933969209973,0.728648020140652,0.6625701603692333,0.0949337007022395,0.24482847294270194,22.75210423098654,-0.8155005787907795,5.103823269968208,46.51858067396878,0.14989477224046244,26.36039233982961,1.2831752716586213,43.19687378377115,15.016328376773888,19.964921642394202
4847,1137.644452176714,3833.384499999622,2496.2775889883455,1819.8256856825415,2.026704846989131,0.7027833703213504,3.428238411543036,0.742095202095593,0.6749543708332877,0.08419739977754981,0.20809835011811018,20.711123442465404,-0.7485209064077261,4.151288562469246,41.14378678103685,0.12390095034056037,30.003030921043145,1.4494505953474357,48.585141915335214,6.856736531286072,44.713864960785926
4872,1256.7036647056943,4577.684458702006,3978.9127865958562,2041.2519038159796,2.1095352671098992,0.7699352406626174,3.687211934090719,0.7594940610995351,0.6908215792556178,0.09119298201770976,0.23699144536713712,23.053849334532106,-0.8329262484116241,4.951136382920215,47.08456450191738,0.14579846334942737,26.00725180948257,1.2652041550305355,52.87074954013011,11.442983626063267,39.57018014808242
4979,1168.1201298446122,3700.534235609779,3974.163169530202,1996.244091179881,2.2694417430889273,0.8020936625897298,3.2871949428429623,0.7552775866019713,0.6871378343675587,0.10200000000000031,0.262,24.960697734690978,-0.5390441317702598,5.284169952612913,54.78318082669971,0.1599999999999997,22.272301987540946,1.0941665399624898,51.119098063160976,15.887935804416935,32.827037763009194
5002,951.8814165487026,3783.662310104125,4077.2951489546126,1998.6413726222154,2.3753092279297605,0.7351467026105073,3.4792511613211,0.7560686133897314,0.6878884812323575,0.11300000099414476,0.26300000099414467,22.525171692397546,-0.48649166424165213,4.628875263806178,51.52813690062765,0.1499999999999999,23.794031894629132,1.158871347040088,38.50507159212121,10.751280410689928,27.676989591890266
5096,890.6666900846826,4841.320645840689,4486.595392641804,2024.1793112176779,2.3463183654837865,0.7101729441536723,3.762439929149737,0.7497048362086607,0.6822299084998369,0.11299999753089818,0.2629999975308981,20.9786386877218,-0.619652614233961,4.528011785605775,48.40966265584232,0.1499999999999999,25.301591987294152,1.2318349100283783,36.38269477193669,11.167094904977729,26.28996073215117
5137,808.0723235846426,4302.153991995112,3855.2575657594257,1881.7963106821078,2.1739229157621094,0.7535935105750685,3.5184396253218835,0.7236010871546542,0.6585419222750292,0.09778336674021171,0.24913532986035447,23.00003803989093,-0.6880930645454445,5.0353071197262995,47.635501417744145,0.15135196312014276,25.725423151682712,1.253817260017343,43.44103349479739,12.559120880135243,26.94537274521141
5149,1146.0223762946105,3827.7332749941615,3489.0408362080198,1761.9528847052507,2.3469302976670097,0.7967394917320815,2.954893382667202,0.7321901473541,0.6663758451945376,0.12469328641415034,0.29198359303728294,24.16773805947841,-0.22966843526677577,5.042254522464251,56.49203671145438,0.1672903066231326,21.776418042522394,1.0639677783029498,33.6554965355053,4.747810868890734,29.13191115211049
5168,753.0784190569906,3700.3941423837014,2888.33038003984,1833.982419384347,2.3946221101740424,0.7372710849237905,3.377033921637889,0.6945781274371725,0.6321658053697368,0.08782672038164696,0.22994046111859934,28.187288194222702,-0.42117525832417707,5.238381828032545,53.02763716717959,0.14211374073695238,23.162358629862453,1.1263318478563071,47.95854111883096,8.978447933170397,30.548734576555987
5187,1043.7918348433157,3285.7334046653164,4077.078858158105,2063.4591868116536,2.350601759062862,0.7809437040745044,3.8065089186439134,0.7852997903449048,0.71477297126456,0.09117361187834483,0.23869678787457538,23.244815192590057,-0.6350109170865449,4.739630365281874,50.83527543329001,0.14752317599623055,24.199191097444736,1.173762144206531,46.88855673457714,12.405259059877977,32.15168109067426
5222,879.415400017731,3706.0800606934445,4306.211530988168,1889.578937864515,1.9657463687231849,0.7032109936261891,3.6357708129750943,0.6990807847576074,0.6363541068038455,0.11300000040857139,0.27300000040857153,19.830748848226346,-0.927038568137644,4.914861607928376,41.793136512708685,0.16000000000000014,29.166774993802257,1.4243764062610678,38.65738274704248,12.16624492443414,28.54236264469358
5257,960.8054590993356,3611.228629759101,4985.295484984141,2077.884392692854,2.259448383401423,0.7164496800046719,3.0160797569197126,0.687843450123299,0.6261832529006621,0.13147992942123787,0.31085258927898973,26.457403209436126,-0.4925238482777479,5.691648526790483,59.43582197556497,0.17937265985775186,20.867326062773316,1.0098943810271568,35.070086473539384,11.248850257130655,22.141291652613067
5473,843.0639763507788,3324.4282202689014,3530.3098263626866,1824.0255797219522,2.4949921251728573,0.7414654189766958,3.8161583756064097,0.7291251935013309,0.6640692607173457,0.09088387273913767,0.23234153938305013,24.125090526920815,-0.45193136238748455,4.703575479737145,50.08362992184159,0.14145766664391246,24.50617625817738,1.191298060820936,40.21271458967185,10.190062270834542,30.17749798883054
5484,1012.2771538631541,3749.5344910430686,3625.1727597457616,2021.2686532331586,2.161376595221795,0.7120334550581661,3.316082353032774,0.7628395241922391,0.6947873321139135,0.10399999854516961,0.2539999985451695,20.24796846541712,-0.636350863613613,4.362555650829263,46.94835682078604,0.1499999999999999,26.11131961659956,1.2707202633538524,41.772558807260616,11.315017675673076,31.432305985236614
5489,1231.1301286663634,3502.3093675744194,4330.057327153294,2035.984971865415,2.0328578460532345,0.7947992927092947,3.6171354842906025,0.8325226430037971,0.7582564553917496,0.10469835889535517,0.25979531479356055,17.82248683924643,-0.8433034670270467,4.208641322338254,43.740038235533206,0.15509695589820538,27.937716199114675,1.3641540573087474,41.761095001005714,13.667683828156537,31.645181655678815
5523,771.2144371125981,2962.586652645061,4488.662957834764,2012.5152985613158,2.0308836252178115,0.7449354560141946,3.217462346245619,0.7566925383799148,0.6892350840171019,0.12299999926597538,0.2829999992659751,19.850275247389007,-0.7551430631584419,4.743135729968629,46.52563284680846,0.1599999999999997,26.32050262691179,1.2862583519150206,35.867559088267,13.299709808538147,18.17916812178864
5686,1109.6737005115629,4010.5879358138523,4029.160452709417,2000.4142980773945,1.9697367918679871,0.7859265139382938,3.7091396635203484,0.8107734890578814,0.7387590284551031,0.0986889144151668,0.2547387688772518,18.48547400210604,-0.9267819335019221,4.320470349509775,42.30540771381856,0.15604985446208497,28.91102693237212,1.409031612432618,43.02776233374821,13.901949199266836,31.740678877362093
5760,907.0321758540836,3343.0259682354977,2558.803375651568,1610.7248117161805,2.0407322508600467,0.7393630013932186,3.6047612816667995,0.7086929864623177,0.6458384424345245,0.0831719252605283,0.21603877734578703,21.728074588963338,-0.7296657078629514,4.483421974776848,41.08509494451284,0.13286685208525872,29.920209170388866,1.4521370210871054,45.45624743570798,9.00831217762858,37.97539447162868
5823,632.8096693474936,3062.9298571493327,1552.6359344524267,1665.5536028699255,2.292190620123208,0.7357554495609525,3.712583298968399,0.7702438320818276,0.7020404332305414,0.06507463289916737,0.17765881413080686,22.547206320234398,-0.5387428592550545,3.8063479754351697,42.891506456065166,0.11258418123163949,28.394928250544737,1.3887613887735022,49.42796019782127,10.128452427262342,30.112739548669087
6027,612.5379461498233,2373.969915174784,3831.1194525757614,1874.542633110023,1.9770342218323038,0.7154119533615191,3.7756975636191656,0.6889536417164366,0.6282026890443045,0.09491361477562243,0.2537005119551483,21.425006404446915,-0.9607967428288237,5.14666375251967,42.537442983269706,0.15878689717952588,28.73003203989442,1.3978141575108558,41.535891359502386,14.471432372721043,22.74186563783211
6090,1132.4014262224082,4678.744372122606,5109.995079980154,1931.6704510396557,2.164560705684689,0.7478500884276361,3.6798617677896788,0.690680040856862,0.6298598417753037,0.10606693178758997,0.2734173366006023,23.554793626899002,-0.8039546851409163,5.653079496222823,49.11026273027659,0.16735040481301233,24.790614084106245,1.2144713981215214,46.699316481563486,13.837914822745551,33.24493334299766
6171,940.2490387183061,4205.245156556825,4035.92120514389,1977.3019758606613,1.9728665422783005,0.7917489856786095,3.396815998042403,0.7479359991878618,0.6821940705423922,0.09858525314318722,0.25721795482403076,22.509376557322852,-0.8842929414517193,5.2244672620227135,46.627822758614975,0.15863270168084354,26.219003612135626,1.2825453986419413,50.6136180470324,14.135274136941256,29.082339238076848
6229,1167.523593613218,4186.020984247966,4460.682545377403,1998.9955272299937,2.1884575335586685,0.7298798349693099,3.243337130102161,0.7434565901127936,0.6781880624766844,0.11820032726526097,0.27702466701588513,20.53160575727849,-0.600286733136765,4.768350022975934,49.66146602357624,0.15882433975062415,24.63970612259965,1.206325753095555,38.84634869662453,9.601313278562708,30.248282827103516
6231,754.4257088514804,2098.108357338939,1760.1718180838557,1543.378802079682,2.1706566642575664,0.7200079086698905,3.214089947637774,0.7312670684670589,0.6670756744986522,0.08500000000000041,0.20500000000000052,20.88050602982548,-0.4915361757854376,3.908073761355228,41.65057333828212,0.1200000000000001,29.403303894203187,1.4352496557708994,43.20980608834976,8.70390710193866,33.011210644113525
6246,1199.2881314260703,4082.4000414179063,4088.71747809883,2080.2553542720275,2.200326886130802,0.7128012997254373,3.2730797865900594,0.78190548072232,0.7132978914782457,0.11305706821679307,0.2616091685367845,18.963520919658098,-0.5854851343585215,4.235842199079286,48.426707399010645,0.14855210031999144,25.261685046711403,1.2329052322263085,38.71800201472809,10.135391516786955,31.97872855314022
6269,776.2722379117695,2984.2495259144016,1603.1914576433016,1574.3259587210578,2.0854322125596862,0.6636781745432878,3.2088345607118076,0.7053492723499026,0.6434836556050145,0.08200000086547554,0.19200000086547542,20.518721853841978,-0.5868647031797747,3.8350578065937633,39.45919515198468,0.10999999999999988,31.001867763300094,1.5140913724214038,45.92163769577728,6.5218787917903045,37.17854837360029
6319,886.442748811078,4756.976579830545,3031.1947728987657,2020.6963873886366,2.0197818813754678,0.7690990790731442,3.225205502160902,0.8133611308245926,0.7421069160734174,0.09342477437752006,0.23309659382477754,20.034255837950667,-0.7352827065032939,4.215319695605945,44.98276427861449,0.13967181944725748,27.33231644796742,1.3285551925850432,47.04859956095531,14.513056245636513,28.67567009885042
6346,1125.7616650421712,4189.707271809217,3626.2303855813866,2000.0021980468712,1.9955360690132986,0.7469216551203794,3.741624353027565,0.7550842903433723,0.6889747304226626,0.09499999801832226,0.24499999801832262,21.58817075260087,-0.936443228139668,4.698114793547422,43.08339044412376,0.15000000000000036,28.462058051783153,1.3817012436033216,49.08655580299061,11.129152114409257,38.13343352740879
6367,1073.8994038228266,4335.858890403058,4033.674063681548,2035.1747923098208,2.2830001968404035,0.7207360785902907,3.4256807128553475,0.7603623544551774,0.6938248855403465,0.11300000103361008,0.26300000103361,20.998109833539576,-0.5615373306828715,4.4954612306687265,49.56070362181663,0.1499999999999999,24.71932976915737,1.2043489482597756,40.21155826684687,10.102572738538134,31.52693835175911
6382,779.9697884343035,3548.4243641984704,4215.406245679736,1657.6505971841495,2.4334080062531505,0.7437225404621555,3.0400001423234815,0.764706922877041,0.6978169735663072,0.18200000271168415,0.3020000027116838,20.17811427773972,0.15866584266308933,3.951807827419425,50.376003103995345,0.11999999999999966,24.51244715688675,1.1963520964388579,7.537953252330231,2.293735033045114,5.388134498056093
6519,615.1042710281757,3606.7699284743985,2722.9620826828173,2058.50521099257,2.3369762799127716,0.7834803537941393,3.220297729678733,0.8994924877913619,0.8210324427921563,0.09610177895073013,0.2103485623485577,21.047990338240695,-0.3822093598018812,3.5129255574567684,50.6768423086524,0.11424678339782757,24.164097637890837,1.1798809983539562,32.881573899443644,11.230824814161409,13.053161601577246
6651,607.5386567424724,2367.5312592553137,4456.49208102909,846.8549473900666,2.068650690107752,0.5134089057895413,3.0276692038160946,0.8473343233660553,0.7736448541656927,0.4165426035675792,0.5695549181331505,4.4211941986879415,-0.5098024494333571,1.0772221526760324,26.838285128581532,0.1530123145655713,46.55909911278286,2.2938532475753433,0.27819338726016585,0.2579299176378892,0.31999960435758046
6684,899.6781909863458,3722.4738829243606,4725.926479807439,939.7616244860088,2.228997888443351,0.5103756692949011,2.8623349122168156,0.8093469309203223,0.7390215936312494,0.4858773035460029,0.6461600225516393,4.8861242852283615,0.3607197706796928,1.3003974400747074,29.693455486714818,0.1602827190056364,42.01448764067391,2.0692405909914555,0.2827201359775664,0.2287468260718346,0.4678788686361351
6686,913.4918398164991,4403.7605126946655,4926.045755511178,1928.9863771815048,2.3680300292906717,0.7485292261570007,3.05230380745517,0.8622675866068947,0.7873507475483367,0.1840000020100363,0.30400000201003596,17.392011504715143,0.2603742763655276,3.443321422243867,50.97066007633208,0.11999999999999966,24.196076191068165,1.1797905464882084,9.296559525437255,2.689683722854709,2.77706802744857
6805,1053.6676328391823,2622.9555307367314,4806.0716390306825,1996.9497939506384,2.114772792198253,0.7983940090156076,3.8269975582386717,0.7405097900526902,0.6763116069628032,0.09664720102619029,0.2615222738940419,23.445143371384326,-0.8915299329202091,5.421644527152621,48.64365136009453,0.16487507286785164,25.136455985324353,1.2265063021302682,50.133254952150274,14.795296435117198,30.4734353213706
6842,879.0202487591368,2622.813872328647,3276.5200448810397,1858.4180121045488,2.1558908606421183,0.6471424921373128,2.7928902178690915,0.6704968845380747,0.6124095062037577,0.1339999999999999,0.29400000000000004,21.802197322114353,-0.40289939385557044,4.742539485324723,50.99336021815541,0.16000000000000014,24.02592788915181,1.173744320862973,32.21907447777833,7.29214160883208,25.172972792401215
6855,1021.4023870083911,4495.541751983683,3975.8478268065182,2091.8075210670654,2.3315921986383668,0.6919563357003805,3.2634646276245745,0.766797426054355,0.700391146672653,0.11439693167102316,0.2626885016443934,20.55143929044656,-0.45680334091192404,4.254520024954542,51.69044274390938,0.14829156997337023,23.758506077034227,1.1561586503999755,34.68901674636808,9.12152346825109,27.436787375596033
6870,920.2301105406099,3821.9015104111154,4132.085749128182,1937.575113977075,2.2112396668557213,0.7499488462016289,3.2744915659550866,0.7292136810574811,0.6660849175790104,0.11400000134968069,0.27400000134968083,22.877337636194568,-0.5799636117811451,5.037531633504006,50.60598248577117,0.16000000000000014,24.179284201863442,1.182408984143814,40.72618025373806,11.20464140207335,26.118565172692875
6920,613.7639700717662,2878.8087182579334,2905.410905490552,2061.0787048244824,2.2344492667039204,0.7993173100424384,2.9685100097909145,0.8470221084814935,0.7737755230236937,0.10281640013567195,0.22474798301701782,24.358601873115898,-0.37891025620326535,4.135818442073011,54.12913192319867,0.12193158288134587,22.670152026716636,1.1057703121183025,34.35969715905951,11.316528492684135,12.279378809475714
